VendorId,PUTime,DOTime,PassengerCount,TripDistance,RateCode,PULocationID,DOLocationID,PaymentType,FareAmount,TripTime
1,1/1/2017 10:57:14 AM,1/1/2017 11:01:03 AM,2,0.6,1,74,41,2,4.5,229
1,1/1/2017 10:57:14 AM,1/1/2017 11:15:04 AM,1,9,1,68,129,2,26.5,1070
1,1/1/2017 10:57:15 AM,1/1/2017 11:09:54 AM,1,4.2,1,137,255,1,14.5,759
1,1/1/2017 10:57:15 AM,1/1/2017 10:59:57 AM,1,1.1,1,163,229,2,5,162
1,1/1/2017 10:57:16 AM,1/1/2017 11:06:28 AM,2,3.8,1,132,218,1,13,552
1,1/1/2017 10:57:16 AM,1/1/2017 11:01:02 AM,1,1,1,238,239,2,5.5,226
1,1/1/2017 10:57:16 AM,1/1/2017 10:58:08 AM,1,1.1,1,162,162,2,2.5,52
1,1/1/2017 10:57:16 AM,1/1/2017 11:08:53 AM,1,2.9,1,161,4,2,11,697
1,1/1/2017 10:57:16 AM,1/1/2017 11:07:04 AM,3,2,1,141,100,1,9,588
2,1/1/2017 10:57:16 AM,1/1/2017 11:01:33 AM,1,1.33,1,164,164,1,6,257
2,1/1/2017 10:57:16 AM,1/1/2017 11:05:25 AM,1,2.2,1,246,249,1,9,489
1,1/1/2017 10:57:17 AM,1/1/2017 10:59:30 AM,1,0.5,1,50,230,2,4,133
1,1/1/2017 10:57:17 AM,1/1/2017 11:01:43 AM,1,1.8,1,264,264,1,7,266
1,1/1/2017 10:57:17 AM,1/1/2017 11:11:41 AM,1,8.1,1,138,256,1,23.5,864
2,1/1/2017 10:57:17 AM,1/1/2017 11:01:37 AM,5,0.85,1,233,162,2,5,260
2,1/1/2017 10:57:17 AM,1/1/2017 11:11:09 AM,1,3.73,1,233,239,2,13,832
1,1/1/2017 10:57:18 AM,1/1/2017 11:01:26 AM,1,0.8,1,186,48,2,5,248
2,1/1/2017 10:57:19 AM,1/1/2017 11:02:33 AM,1,1.26,1,230,50,1,6,314
1,1/1/2017 10:57:20 AM,1/1/2017 11:10:28 AM,2,2.7,1,144,13,1,12,788
1,1/1/2017 10:57:22 AM,1/1/2017 11:03:49 AM,1,1.5,1,79,233,1,7.5,387
2,1/1/2017 10:57:22 AM,1/1/2017 11:03:04 AM,1,1.46,1,48,186,1,7,342
2,1/1/2017 10:57:22 AM,1/1/2017 11:01:04 AM,1,0.77,1,43,41,2,5,222
1,1/1/2017 10:57:23 AM,1/1/2017 11:00:19 AM,1,0.8,1,137,162,1,5,176
1,1/1/2017 10:57:23 AM,1/1/2017 11:00:57 AM,1,0.7,1,90,158,2,5,214
1,1/1/2017 10:57:23 AM,1/1/2017 11:04:56 AM,1,1.2,1,170,100,2,7,453
2,1/1/2017 10:57:23 AM,1/1/2017 11:11:47 AM,1,3.29,1,263,164,2,13.5,864
2,1/1/2017 10:57:23 AM,1/1/2017 11:12:44 AM,1,6.45,1,242,127,2,20,921
1,1/1/2017 10:57:24 AM,1/1/2017 11:04:00 AM,1,0.9,1,186,230,2,6,396
2,1/1/2017 10:57:24 AM,1/1/2017 11:00:55 AM,1,0.63,1,166,166,2,4.5,211
1,1/1/2017 10:57:25 AM,1/1/2017 11:18:57 AM,1,5.4,1,193,56,2,19,1292
1,1/1/2017 10:57:26 AM,1/1/2017 11:08:52 AM,1,1,1,48,100,1,8.5,686
1,1/1/2017 10:57:26 AM,1/1/2017 11:01:38 AM,1,1.1,1,43,239,1,5.5,252
2,1/1/2017 10:57:26 AM,1/1/2017 10:59:11 AM,1,0.32,1,41,41,2,3.5,105
1,1/1/2017 10:57:27 AM,1/1/2017 11:00:48 AM,1,0.6,1,230,161,2,4.5,201
1,1/1/2017 10:57:27 AM,1/1/2017 10:58:01 AM,1,0,1,141,141,2,2.5,34
2,1/1/2017 10:57:27 AM,1/1/2017 11:10:55 AM,1,3.19,1,239,161,2,12.5,808
1,1/1/2017 10:57:28 AM,1/1/2017 11:12:36 AM,1,4,1,186,262,2,14.5,908
2,1/1/2017 10:57:28 AM,1/1/2017 11:15:05 AM,1,5.89,1,230,261,2,20.5,1057
2,1/1/2017 10:57:28 AM,1/1/2017 11:02:49 AM,1,0.93,1,230,68,2,5.5,321
2,1/1/2017 10:57:28 AM,1/1/2017 11:10:09 AM,1,3.61,1,100,261,2,13,761
2,1/1/2017 10:57:28 AM,1/1/2017 11:03:00 AM,1,1.01,1,162,163,2,6,332
2,1/1/2017 10:57:28 AM,1/1/2017 11:04:47 AM,1,1.67,1,262,239,1,8,439
1,1/1/2017 10:57:29 AM,1/1/2017 11:02:21 AM,1,1.5,1,238,142,2,6.5,292
2,1/1/2017 10:57:29 AM,1/1/2017 11:00:50 AM,5,0.86,1,79,79,1,4.5,201
1,1/1/2017 10:57:30 AM,1/1/2017 11:01:15 AM,1,0.6,1,164,186,1,4.5,225
1,1/1/2017 10:57:31 AM,1/1/2017 11:02:07 AM,1,1.4,1,255,112,2,6,276
1,1/1/2017 10:57:32 AM,1/1/2017 11:07:03 AM,1,3.3,1,100,231,2,11.5,571
2,1/1/2017 10:57:32 AM,1/1/2017 11:03:02 AM,1,0.93,1,100,161,2,5.5,330
2,1/1/2017 10:57:32 AM,1/1/2017 11:03:38 AM,1,1.52,1,90,79,2,7,366
2,1/1/2017 10:57:33 AM,1/1/2017 11:12:27 AM,1,2.67,1,237,186,2,11.5,894
2,1/1/2017 10:57:33 AM,1/1/2017 11:11:59 AM,1,8.9,1,164,138,2,25.5,866
2,1/1/2017 10:57:33 AM,1/1/2017 11:05:36 AM,1,2.28,1,162,262,2,9,483
1,1/1/2017 10:57:34 AM,1/1/2017 11:11:21 AM,1,4.9,1,230,7,1,16,827
2,1/1/2017 10:57:35 AM,1/1/2017 11:31:19 AM,6,19.43,2,132,246,1,52,2024
2,1/1/2017 10:57:35 AM,1/1/2017 11:05:49 AM,1,1.35,1,141,163,1,7.5,494
2,1/1/2017 10:57:35 AM,1/1/2017 11:03:44 AM,1,1.69,1,48,229,2,7,369
2,1/1/2017 10:57:35 AM,1/1/2017 11:11:36 AM,1,10.52,1,132,173,1,29,841
2,1/1/2017 10:57:35 AM,1/1/2017 11:05:10 AM,2,1.69,1,79,158,1,7.5,455
2,1/1/2017 10:57:35 AM,1/1/2017 11:04:33 AM,1,2.15,1,263,74,2,8.5,418
2,1/1/2017 10:57:35 AM,1/1/2017 11:07:08 AM,1,1.64,1,170,48,2,8.5,573
2,1/1/2017 10:57:36 AM,1/1/2017 11:01:23 AM,1,1.46,1,48,143,2,6,227
2,1/1/2017 10:57:36 AM,1/1/2017 11:00:21 AM,1,0.87,1,230,186,2,4.5,165
2,1/1/2017 10:57:36 AM,1/1/2017 11:03:30 AM,1,0.97,1,143,238,2,6,354
1,1/1/2017 10:57:37 AM,1/1/2017 11:00:14 AM,1,1,1,231,249,2,5,157
1,1/1/2017 10:57:37 AM,1/1/2017 11:01:52 AM,1,0.6,1,158,125,2,5,255
1,1/1/2017 10:57:37 AM,1/1/2017 11:01:46 AM,2,1.1,1,233,100,2,5.5,249
2,1/1/2017 10:57:37 AM,1/1/2017 11:02:18 AM,1,1.1,1,79,113,1,5.5,281
2,1/1/2017 10:57:37 AM,1/1/2017 11:04:46 AM,1,1.07,1,186,170,2,7,429
2,1/1/2017 10:57:38 AM,1/1/2017 11:04:20 AM,1,2.06,1,236,142,1,8.5,402
2,1/1/2017 10:57:38 AM,1/1/2017 11:03:35 AM,1,1.68,1,163,186,2,7.5,357
2,1/1/2017 10:57:38 AM,1/1/2017 11:07:48 AM,1,1.9,1,141,43,2,9.5,610
2,1/1/2017 10:57:38 AM,1/1/2017 11:11:02 AM,2,3.66,1,13,170,1,13.5,804
2,1/1/2017 10:57:38 AM,1/1/2017 11:03:06 AM,1,1.55,1,229,237,2,7,328
1,1/1/2017 10:57:39 AM,1/1/2017 11:04:37 AM,1,1,1,230,68,2,6.5,418
1,1/1/2017 10:57:39 AM,1/1/2017 11:01:06 AM,1,1,1,233,164,1,5.5,207
2,1/1/2017 10:57:39 AM,1/1/2017 11:06:31 AM,1,2.7,1,140,164,1,10.5,532
2,1/1/2017 10:57:39 AM,1/1/2017 11:28:55 AM,5,18.28,2,132,48,1,52,1876
2,1/1/2017 10:57:39 AM,1/1/2017 11:00:45 AM,1,1,1,164,162,2,5,186
2,1/1/2017 10:57:40 AM,1/1/2017 11:00:34 AM,2,1.01,1,234,125,1,5,174
2,1/1/2017 10:57:40 AM,1/1/2017 11:02:38 AM,6,0.86,1,158,114,2,5.5,298
2,1/1/2017 10:57:40 AM,1/1/2017 11:01:53 AM,2,1.08,1,141,161,2,5.5,253
2,1/1/2017 10:57:41 AM,1/1/2017 11:07:34 AM,5,3.44,1,226,162,2,12,593
2,1/1/2017 10:57:41 AM,1/1/2017 11:01:37 AM,1,0.98,1,113,234,1,5,236
2,1/1/2017 10:57:41 AM,1/1/2017 11:06:32 AM,1,3.14,1,45,161,2,11,531
1,1/1/2017 10:57:42 AM,1/1/2017 11:01:38 AM,1,1,1,166,151,2,5.5,236
1,1/1/2017 10:57:42 AM,1/1/2017 11:00:35 AM,2,1,1,231,158,2,5,173
1,1/1/2017 10:57:42 AM,1/1/2017 10:59:54 AM,1,0.5,1,41,75,2,4,132
2,1/1/2017 10:57:42 AM,1/1/2017 11:09:12 AM,2,6.52,1,13,162,2,19.5,690
2,1/1/2017 10:57:42 AM,1/1/2017 11:06:41 AM,1,1.67,1,142,236,2,9,539
1,1/1/2017 10:57:43 AM,1/1/2017 11:03:08 AM,1,0.9,1,238,239,1,5.5,325
2,1/1/2017 10:57:43 AM,1/1/2017 11:11:37 AM,1,4.4,1,236,246,1,15.5,834
2,1/1/2017 10:57:43 AM,1/1/2017 11:15:19 AM,1,8.1,1,138,75,1,24.5,1056
1,1/1/2017 10:57:44 AM,1/1/2017 11:04:02 AM,1,2.6,1,148,255,1,10,378
2,1/1/2017 10:57:44 AM,1/1/2017 11:05:26 AM,2,1.55,1,239,236,1,7.5,462
2,1/1/2017 10:57:44 AM,1/1/2017 10:58:42 AM,2,0.26,1,166,166,2,3,58
2,1/1/2017 10:57:44 AM,1/1/2017 11:00:51 AM,1,0.55,1,238,238,2,4.5,187
1,1/1/2017 10:57:45 AM,1/1/2017 11:01:13 AM,2,1.1,1,140,262,1,5.5,208
2,1/1/2017 10:57:45 AM,1/1/2017 11:33:06 AM,1,18.14,2,48,132,2,52,2121
2,1/1/2017 10:57:45 AM,1/1/2017 11:00:18 AM,6,0.7,1,249,234,1,4,153
1,1/1/2017 10:57:46 AM,1/1/2017 11:10:25 AM,1,2.7,1,48,75,1,11.5,759
2,1/1/2017 10:57:46 AM,1/1/2017 11:08:36 AM,1,2.21,1,237,186,1,10,650
1,1/1/2017 10:57:47 AM,1/1/2017 11:10:35 AM,1,3.3,1,100,231,2,12.5,768
2,1/1/2017 10:57:47 AM,1/1/2017 11:29:26 AM,2,24.5,1,132,228,1,65,1899
2,1/1/2017 10:57:47 AM,1/1/2017 11:02:27 AM,5,1.74,1,249,231,1,7,280
2,1/1/2017 10:57:47 AM,1/1/2017 11:14:34 AM,1,4.5,1,170,74,2,16,1007
2,1/1/2017 10:57:47 AM,1/1/2017 11:27:56 AM,6,12.85,1,145,85,1,39.5,1809
1,1/1/2017 10:57:48 AM,1/1/2017 11:00:59 AM,1,0.8,1,262,236,2,5,191
2,1/1/2017 10:57:48 AM,1/1/2017 11:01:23 AM,1,0.96,1,234,68,1,5,215
2,1/1/2017 10:57:49 AM,1/1/2017 11:04:59 AM,1,2.11,1,163,90,1,8,430
2,1/1/2017 10:57:50 AM,1/1/2017 11:10:17 AM,1,1.42,1,42,41,2,9.5,747
2,1/1/2017 10:57:50 AM,1/1/2017 11:13:50 AM,6,4.1,1,148,37,1,16,960
1,1/1/2017 10:57:51 AM,1/1/2017 10:59:10 AM,1,0.6,1,141,236,1,4,79
2,1/1/2017 10:57:51 AM,1/1/2017 11:24:29 AM,2,14.67,1,138,13,1,41.5,1598
2,1/1/2017 10:57:51 AM,1/1/2017 10:59:25 AM,2,0.52,1,141,140,2,3.5,94
1,1/1/2017 10:57:52 AM,1/1/2017 11:06:59 AM,1,2.3,1,236,142,1,9.5,547
1,1/1/2017 10:57:52 AM,1/1/2017 11:04:09 AM,1,1.8,1,142,170,2,7.5,377
1,1/1/2017 10:57:52 AM,1/1/2017 11:00:32 AM,1,0.8,1,50,48,2,4.5,160
2,1/1/2017 10:57:52 AM,1/1/2017 11:02:38 AM,5,1.21,1,48,246,1,6,286
1,1/1/2017 10:57:53 AM,1/1/2017 11:12:43 AM,3,3.3,1,42,43,2,14,890
2,1/1/2017 10:57:53 AM,1/1/2017 11:27:53 AM,1,12.11,1,138,50,1,35.5,1800
2,1/1/2017 10:57:53 AM,1/1/2017 11:15:09 AM,1,8.91,1,138,43,1,25.5,1036
2,1/1/2017 10:57:53 AM,1/1/2017 11:08:47 AM,2,3.79,1,261,230,1,13,654
2,1/1/2017 10:57:54 AM,1/1/2017 11:00:30 AM,2,0.51,1,236,75,2,4,156
2,1/1/2017 10:57:54 AM,1/1/2017 11:02:07 AM,3,0.63,1,113,249,2,4.5,253
1,1/1/2017 10:57:55 AM,1/1/2017 11:05:06 AM,1,1.3,1,262,237,2,7,431
1,1/1/2017 10:57:55 AM,1/1/2017 11:10:31 AM,1,3.1,1,239,186,1,12,756
2,1/1/2017 10:57:55 AM,1/1/2017 11:02:19 AM,1,1.28,1,234,186,2,5.5,264
2,1/1/2017 10:57:56 AM,1/1/2017 11:08:36 AM,1,2.57,1,238,230,1,10.5,640
2,1/1/2017 10:57:57 AM,1/1/2017 11:24:37 AM,4,10.75,1,138,68,1,30,1600
1,1/1/2017 10:57:58 AM,1/1/2017 11:00:16 AM,2,0.4,1,41,41,2,4,138
1,1/1/2017 10:57:58 AM,1/1/2017 11:04:05 AM,1,1.2,1,186,234,1,6.5,367
2,1/1/2017 10:57:58 AM,1/1/2017 11:03:26 AM,1,2.35,1,234,163,2,8,328
2,1/1/2017 10:57:58 AM,1/1/2017 11:02:21 AM,1,1.42,1,100,249,2,6,263
2,1/1/2017 10:57:58 AM,1/1/2017 11:00:47 AM,1,1.45,1,229,137,1,6,169
2,1/1/2017 10:57:59 AM,1/1/2017 11:05:21 AM,1,2.61,1,234,229,2,9.5,442
2,1/1/2017 10:57:59 AM,1/1/2017 11:28:42 AM,1,18.52,2,132,230,1,52,1843
2,1/1/2017 10:57:59 AM,1/1/2017 11:05:41 AM,2,2.05,1,75,42,1,8.5,462
1,1/1/2017 10:58:00 AM,1/1/2017 11:07:28 AM,1,2.7,1,164,236,1,10,568
1,1/1/2017 10:58:00 AM,1/1/2017 11:09:34 AM,1,2.7,1,237,234,2,11.5,694
2,1/1/2017 10:58:00 AM,1/1/2017 11:04:02 AM,1,1.6,1,79,164,2,7.5,362
1,1/1/2017 10:58:01 AM,1/1/2017 11:12:33 AM,1,4,1,239,114,1,14.5,872
2,1/1/2017 10:58:01 AM,1/1/2017 11:08:31 AM,1,2.12,1,166,74,1,10,630
2,1/1/2017 10:58:01 AM,1/1/2017 11:11:38 AM,5,3.69,1,263,186,2,13.5,817
2,1/1/2017 10:58:01 AM,1/1/2017 11:15:34 AM,1,6.61,1,170,65,2,21,1053
1,1/1/2017 10:58:02 AM,1/1/2017 11:01:41 AM,2,0.5,1,231,13,2,4.5,219
1,1/1/2017 10:58:02 AM,1/1/2017 11:07:24 AM,1,1.4,1,100,170,1,8.5,562
2,1/1/2017 10:58:02 AM,1/1/2017 11:07:04 AM,5,1.57,1,239,238,1,8.5,542
2,1/1/2017 10:58:02 AM,1/1/2017 11:02:14 AM,1,1.47,1,74,75,1,6,252
2,1/1/2017 10:58:02 AM,1/1/2017 11:01:36 AM,1,0.97,1,141,229,1,5.5,214
1,1/1/2017 10:58:03 AM,1/1/2017 11:10:03 AM,4,1.2,1,186,230,2,9,720
2,1/1/2017 10:58:03 AM,1/1/2017 11:02:13 AM,3,0.75,1,146,145,2,5,250
1,1/1/2017 10:58:04 AM,1/1/2017 11:02:23 AM,1,1.7,1,74,75,1,7,259
2,1/1/2017 10:58:04 AM,1/1/2017 11:08:17 AM,1,3.27,1,43,162,1,11.5,613
2,1/1/2017 10:58:05 AM,1/1/2017 11:00:47 AM,3,0.76,1,237,236,1,4.5,162
1,1/1/2017 10:58:06 AM,1/1/2017 11:14:36 AM,1,4,1,231,144,2,15.5,990
1,1/1/2017 10:58:07 AM,1/1/2017 11:15:52 AM,1,3.8,1,100,236,1,15,1065
1,1/1/2017 10:58:07 AM,1/1/2017 11:01:39 AM,1,0.7,1,163,237,1,4.5,212
2,1/1/2017 10:58:07 AM,1/1/2017 11:04:33 AM,1,1.08,1,79,211,2,6.5,386
2,1/1/2017 10:58:07 AM,1/1/2017 11:04:04 AM,6,2.22,1,114,186,2,8,357
1,1/1/2017 10:58:08 AM,1/1/2017 10:59:35 AM,1,0.3,1,239,238,2,3.5,87
2,1/1/2017 10:58:09 AM,1/1/2017 10:59:40 AM,3,0.43,1,142,142,2,3.5,91
1,1/1/2017 10:58:10 AM,1/1/2017 11:08:25 AM,1,2.1,1,238,163,1,10,615
2,1/1/2017 10:58:10 AM,1/1/2017 10:59:36 AM,1,0.49,1,229,141,1,3.5,86
2,1/1/2017 10:58:10 AM,1/1/2017 11:15:21 AM,1,7.84,1,138,252,2,23.5,1031
2,1/1/2017 10:58:11 AM,1/1/2017 11:16:25 AM,3,10.46,1,138,175,1,29.5,1094
1,1/1/2017 10:58:12 AM,1/1/2017 11:02:54 AM,2,0.8,1,107,90,2,5.5,282
2,1/1/2017 10:58:13 AM,1/1/2017 11:01:23 AM,1,1.25,1,249,234,1,5.5,190
2,1/1/2017 10:58:13 AM,1/1/2017 11:04:13 AM,2,2.12,1,233,79,1,8,360
1,1/1/2017 10:58:14 AM,1/1/2017 11:10:01 AM,2,1.8,1,233,246,1,10,707
2,1/1/2017 10:58:14 AM,1/1/2017 11:09:11 AM,1,2.56,1,262,151,2,10.5,657
2,1/1/2017 10:58:14 AM,1/1/2017 11:02:27 AM,1,1.39,1,151,163,2,6,253
2,1/1/2017 10:58:14 AM,1/1/2017 11:02:08 AM,1,1.34,1,43,236,2,6,234
2,1/1/2017 10:58:14 AM,1/1/2017 11:07:44 AM,1,2.24,1,239,263,2,9.5,570
1,1/1/2017 10:58:15 AM,1/1/2017 11:02:38 AM,2,1.1,1,263,141,1,5.5,263
1,1/1/2017 10:58:15 AM,1/1/2017 11:02:04 AM,2,0.5,1,238,238,2,5,229
2,1/1/2017 10:58:15 AM,1/1/2017 11:01:56 AM,1,0.8,1,239,142,1,5,221
2,1/1/2017 10:58:15 AM,1/1/2017 11:13:06 AM,1,6.43,1,229,65,2,20,891
2,1/1/2017 10:58:15 AM,1/1/2017 11:05:42 AM,5,1.77,1,239,263,1,8,447
1,1/1/2017 10:58:16 AM,1/1/2017 11:02:19 AM,2,1.3,1,239,237,1,6,243
2,1/1/2017 10:58:16 AM,1/1/2017 11:23:55 AM,1,6.37,1,90,179,2,22.5,1539
2,1/1/2017 10:58:16 AM,1/1/2017 11:01:17 AM,1,0.66,1,141,229,1,4.5,181
1,1/1/2017 10:58:19 AM,1/1/2017 11:00:24 AM,1,0.8,1,141,236,2,4.5,125
2,1/1/2017 10:58:19 AM,1/1/2017 11:02:53 AM,1,0.89,1,263,236,2,5.5,274
2,1/1/2017 10:58:19 AM,1/1/2017 11:01:45 AM,1,0.73,1,141,237,1,5,206
2,1/1/2017 10:58:20 AM,1/1/2017 11:03:45 AM,5,1.14,1,143,142,1,6,325
2,1/1/2017 10:58:20 AM,1/1/2017 11:08:40 AM,1,2,1,239,237,1,9.5,620
1,1/1/2017 10:58:21 AM,1/1/2017 11:05:22 AM,1,2.1,1,262,142,1,8.5,421
1,1/1/2017 10:58:21 AM,1/1/2017 11:05:08 AM,4,1.1,1,186,230,2,6.5,407
1,1/1/2017 10:58:21 AM,1/1/2017 11:22:54 AM,1,10.7,1,239,138,1,32,1473
2,1/1/2017 10:58:21 AM,1/1/2017 11:14:08 AM,6,9.43,1,170,138,1,26.5,947
2,1/1/2017 10:58:21 AM,1/1/2017 11:05:45 AM,1,1.48,1,211,13,2,7.5,444
1,1/1/2017 10:58:22 AM,1/1/2017 11:03:14 AM,1,0.9,1,186,48,1,5.5,292
2,1/1/2017 10:58:22 AM,1/1/2017 11:03:03 AM,6,0.36,1,246,48,1,5,281
2,1/1/2017 10:58:22 AM,1/1/2017 11:00:17 AM,1,0.49,1,263,236,2,3.5,115
2,1/1/2017 10:58:22 AM,1/1/2017 11:05:11 AM,2,1.43,1,186,161,1,7,409
1,1/1/2017 10:58:23 AM,1/1/2017 11:16:01 AM,1,4.9,1,13,181,1,18.5,1058
2,1/1/2017 10:58:23 AM,1/1/2017 11:10:15 AM,1,5.68,1,262,114,1,17.5,712
2,1/1/2017 10:58:23 AM,1/1/2017 11:01:53 AM,2,1.02,1,170,161,1,5,210
2,1/1/2017 10:58:23 AM,1/1/2017 11:05:03 AM,1,1.71,1,170,43,1,7.5,400
1,1/1/2017 10:58:24 AM,1/1/2017 11:03:25 AM,1,1,1,107,164,2,6,301
2,1/1/2017 10:58:24 AM,1/1/2017 11:02:13 AM,2,1.25,1,237,142,1,5.5,229
1,1/1/2017 10:58:26 AM,1/1/2017 11:06:09 AM,1,3.4,1,168,263,2,11.5,463
1,1/1/2017 10:58:26 AM,1/1/2017 11:03:47 AM,2,1.5,1,237,75,2,6.5,321
1,1/1/2017 10:58:27 AM,1/1/2017 11:04:11 AM,1,1.4,1,74,151,2,7,344
2,1/1/2017 10:58:27 AM,1/1/2017 11:26:42 AM,1,12.67,1,42,49,1,38,1695
2,1/1/2017 10:58:27 AM,1/1/2017 11:05:35 AM,5,1.52,1,233,224,2,7.5,428
1,1/1/2017 10:58:28 AM,1/1/2017 11:21:59 AM,1,5.6,1,170,166,1,21,1411
1,1/1/2017 10:58:28 AM,1/1/2017 11:22:02 AM,1,5.8,1,230,13,1,21,1414
2,1/1/2017 10:58:28 AM,1/1/2017 11:06:11 AM,1,1.47,1,166,74,2,7.5,463
2,1/1/2017 10:58:28 AM,1/1/2017 11:09:13 AM,5,2.83,1,142,75,1,11.5,645
1,1/1/2017 10:58:29 AM,1/1/2017 11:03:53 AM,2,1,1,90,170,1,6,324
2,1/1/2017 10:58:29 AM,1/1/2017 11:04:31 AM,1,1.41,1,239,236,2,7,362
2,1/1/2017 10:58:29 AM,1/1/2017 11:38:30 AM,1,17.45,2,48,132,1,52,2401
1,1/1/2017 10:58:30 AM,1/1/2017 11:02:58 AM,1,1.3,1,238,43,1,6,268
2,1/1/2017 10:58:30 AM,1/1/2017 11:17:30 AM,2,12.21,1,74,25,1,34,1140
2,1/1/2017 10:58:30 AM,1/1/2017 11:30:33 AM,6,18.28,2,143,132,1,52,1923
1,1/1/2017 10:58:31 AM,1/1/2017 11:01:00 AM,2,0.5,1,239,238,1,4,149
2,1/1/2017 10:58:31 AM,1/1/2017 11:18:23 AM,6,5.73,1,144,43,2,20.5,1192
1,1/1/2017 10:58:32 AM,1/1/2017 10:59:57 AM,1,0.6,1,239,238,1,4,85
1,1/1/2017 10:58:33 AM,1/1/2017 11:09:26 AM,1,3.1,1,142,151,1,11,653
1,1/1/2017 10:58:33 AM,1/1/2017 11:20:23 AM,2,11.7,1,164,138,1,33.5,1310
2,1/1/2017 10:58:33 AM,1/1/2017 11:03:04 AM,6,1.28,1,90,100,1,6,271
2,1/1/2017 10:58:33 AM,1/1/2017 11:01:38 AM,1,0.89,1,140,237,2,5,185
1,1/1/2017 10:58:34 AM,1/1/2017 11:04:09 AM,1,1.3,1,163,164,1,6.5,335
1,1/1/2017 10:58:35 AM,1/1/2017 11:04:59 AM,1,1.8,1,237,239,2,7.5,384
2,1/1/2017 10:58:35 AM,1/1/2017 11:04:51 AM,1,1.57,1,161,170,1,7,376
2,1/1/2017 10:58:35 AM,1/1/2017 11:06:15 AM,1,2.51,1,50,237,1,9.5,460
1,1/1/2017 10:58:36 AM,1/1/2017 11:03:06 AM,1,0.8,1,142,162,1,5.5,270
2,1/1/2017 10:58:36 AM,1/1/2017 11:03:28 AM,1,1.22,1,137,186,2,6,292
1,1/1/2017 10:58:37 AM,1/1/2017 11:14:07 AM,1,6.5,1,264,264,2,20,930
1,1/1/2017 10:58:37 AM,1/1/2017 11:05:09 AM,1,1.7,1,249,164,2,7.5,392
2,1/1/2017 10:58:37 AM,1/1/2017 11:04:16 AM,1,1.23,1,116,42,2,6,339
1,1/1/2017 10:58:38 AM,1/1/2017 11:12:57 AM,1,3.9,1,263,48,1,14,859
1,1/1/2017 10:58:39 AM,1/1/2017 11:13:43 AM,1,4.4,1,230,41,2,15.5,904
2,1/1/2017 10:58:39 AM,1/1/2017 11:04:53 AM,1,1.63,1,74,42,2,7,374
2,1/1/2017 10:58:39 AM,1/1/2017 11:14:15 AM,1,9.77,1,79,138,1,27.5,936
2,1/1/2017 10:58:39 AM,1/1/2017 11:16:12 AM,1,10,1,138,79,1,28.5,1053
2,1/1/2017 10:58:39 AM,1/1/2017 11:01:41 AM,1,0.47,1,170,137,1,4.5,182
2,1/1/2017 10:58:39 AM,1/1/2017 11:02:45 AM,6,1,1,262,236,1,5.5,246
2,1/1/2017 10:58:39 AM,1/1/2017 11:00:25 AM,1,0.4,1,79,79,2,3.5,106
1,1/1/2017 10:58:40 AM,1/1/2017 11:14:44 AM,2,3.8,1,249,239,2,14.5,964
2,1/1/2017 10:58:40 AM,1/1/2017 11:03:04 AM,1,1.17,1,186,162,2,5.5,264
2,1/1/2017 10:58:40 AM,1/1/2017 11:03:13 AM,1,0.72,1,164,186,2,5,273
1,1/1/2017 10:58:41 AM,1/1/2017 11:11:13 AM,1,3.3,1,4,161,2,12.5,752
1,1/1/2017 10:58:41 AM,1/1/2017 11:05:31 AM,1,0.7,1,148,45,2,6,410
2,1/1/2017 10:58:41 AM,1/1/2017 11:08:29 AM,5,2.31,1,189,17,1,10,588
2,1/1/2017 10:58:41 AM,1/1/2017 11:05:48 AM,3,1.58,1,236,140,1,7.5,427
1,1/1/2017 10:58:42 AM,1/1/2017 11:07:34 AM,1,2.6,1,262,74,1,10,532
2,1/1/2017 10:58:42 AM,1/1/2017 11:10:29 AM,3,3.06,1,142,41,2,12.5,707
1,1/1/2017 10:58:43 AM,1/1/2017 11:02:20 AM,1,1.1,1,263,236,1,5.5,217
1,1/1/2017 10:58:43 AM,1/1/2017 11:02:43 AM,1,0.5,1,68,246,1,4.5,240
1,1/1/2017 10:58:44 AM,1/1/2017 11:05:09 AM,1,1.4,1,163,162,2,7,385
2,1/1/2017 10:58:44 AM,1/1/2017 11:13:55 AM,1,6.5,1,263,114,1,21,911
1,1/1/2017 10:58:45 AM,1/1/2017 11:00:55 AM,1,0.5,1,263,262,2,4,130
1,1/1/2017 10:58:46 AM,1/1/2017 11:15:16 AM,1,3.8,1,226,161,1,15,990
2,1/1/2017 10:58:46 AM,1/1/2017 11:19:35 AM,1,10.28,1,138,237,1,30,1249
2,1/1/2017 10:58:46 AM,1/1/2017 11:16:56 AM,1,6.76,1,239,126,2,21.5,1090
2,1/1/2017 10:58:46 AM,1/1/2017 11:11:24 AM,1,3.01,1,61,37,1,12,758
2,1/1/2017 10:58:47 AM,1/1/2017 11:05:42 AM,1,1.88,1,161,249,2,8,415
2,1/1/2017 10:58:47 AM,1/1/2017 11:14:53 AM,1,4.65,1,236,158,2,16,966
2,1/1/2017 10:58:47 AM,1/1/2017 11:11:52 AM,1,2.76,1,166,239,1,12,785
1,1/1/2017 10:58:48 AM,1/1/2017 11:10:02 AM,1,3.8,1,113,140,1,13,674
1,1/1/2017 10:58:48 AM,1/1/2017 11:17:22 AM,1,4.9,1,246,80,1,18.5,1114
